question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
28a5d562-15e1-4386-9989-e77241fe4f3e,3.270259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1830974,0.0,0.0,0.0,0.25,5,0.1541506798272583,6.4533563,0
28a5d562-15e1-4386-9989-e77241fe4f3e,3.0027509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870648,0.0,0.0,0.0,2.7772114,0.0,0.0,0.0,0.375,6,0.13353139262452263,6.3670273,0
28a5d562-15e1-4386-9989-e77241fe4f3e,3.13038,1.2123736,0.0,1.2123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2339323,1.2144967,0.0,1.2144967,0.375,7,0.11778303565638346,6.364312,0
28a5d562-15e1-4386-9989-e77241fe4f3e,3.1840305,0.0,0.9481567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1669936,0.0,0.911577,0.0,0.25,8,0.1053605156578263,6.351024,0
28a5d562-15e1-4386-9989-e77241fe4f3e,3.2063494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12946,0.0,0.0,0.0,0.125,9,0.09531017980432487,6.3358097,0
de0c930a-b252-459a-bdab-fa18f2ce5186,6.567215,4.6038623,0.74596953,4.7024546,0.29817778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352799,1.0960125,0.15488052,1.0960125,5.9131336,3.8655362,0.63334423,3.9852436,0.6,0,0.6931471805599453,14.131326,3
de0c930a-b252-459a-bdab-fa18f2ce5186,5.645638,4.173687,0.8569428,4.173687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054931,0.8932297,0.06538547,0.8932297,4.918418,3.4499474,0.7986759,3.4499474,0.6,1,0.4054651081081644,11.618987,0
de0c930a-b252-459a-bdab-fa18f2ce5186,4.859262,2.6310477,0.88524073,2.6961727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563102,0.38116887,0.1287188,0.38116887,4.597277,2.0031443,0.72982687,2.0906072,0.7,2,0.2876820724517809,10.01285,0
de0c930a-b252-459a-bdab-fa18f2ce5186,4.410203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3398137,0.0,0.0,0.0,0.2,3,0.22314355131420976,8.750017,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.890925,0.0017238674,0.0,0.064056925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854168,0.0,0.0,0.0,3.9291322,0.017856289,0.0,0.085888565,0.7,4,0.18232155679395462,8.005474,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.453203,1.8928621,0.4219527,1.8928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66236633,0.36770156,0.0,0.36770156,3.524792,1.777514,0.45191985,1.777514,0.6,5,0.1541506798272583,7.6403613,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.6254447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07172178,0.0,0.0,0.0,3.7638972,0.0,0.0,0.0,0.7,6,0.13353139262452263,7.4610634,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.4577074,0.8810897,0.0,0.8810897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26179883,0.13409598,0.0,0.13409598,3.5747628,0.7553684,0.0,0.7553684,0.4,7,0.11778303565638346,7.294269,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.391506,1.4883941,0.0,1.4883941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75557846,0.36770156,0.0,0.36770156,3.0359068,1.1820071,0.0,1.1820071,0.5,8,0.1053605156578263,7.182991,0
de0c930a-b252-459a-bdab-fa18f2ce5186,3.2691936,2.3028135,0.10793388,2.3685374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66236633,0.36770156,0.0,0.36770156,3.1634753,2.2430851,0.20778525,2.319983,0.4,9,0.09531017980432487,7.095035,2
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,7.876316,5.7545633,2.1957097,5.9295974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4763179,0.9224991,0.60170555,0.9224991,7.606684,5.517162,2.0988624,5.7322197,0.53333336,0,0.6931471805599453,16.959318,3
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,5.199345,4.7027693,1.4797608,4.9740233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4581431,1.4709549,0.116405934,1.4709549,4.7604055,4.2777686,1.3032928,4.395746,0.4666667,1,0.4054651081081644,11.417893,4
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,5.203508,2.5589383,0.64477265,2.5738823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54111135,0.20799717,0.120375335,0.20799717,4.60984,2.3498917,0.38349083,2.422294,0.6,2,0.2876820724517809,10.354459,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,5.073038,0.37239718,0.0,1.1679668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018526034,0.0,0.0,0.0,4.9310484,0.34933046,0.0,1.0831598,0.6,3,0.22314355131420976,10.022613,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,5.063295,2.2506123,0.0,2.2506123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018526034,0.0,0.0,0.0,4.891328,2.1647959,0.0,2.1647959,0.40000004,4,0.18232155679395462,9.973148,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,5.079585,2.5511453,1.490777,2.7964234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55434954,0.20799717,0.16715649,0.20799717,4.1803336,2.0746582,0.9763092,2.36011,0.6,5,0.1541506798272583,9.814268,1
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,4.621358,2.415659,0.28215402,2.415659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23184863,0.0,0.0,0.0,4.504944,2.352494,0.3393069,2.352494,0.53333336,6,0.13353139262452263,9.3581505,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,4.4300027,1.3551116,0.017028486,1.4370909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24955109,0.114755765,0.0,0.114755765,4.4192142,1.3239383,0.051129278,1.4135976,0.6,7,0.11778303565638346,9.098768,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,4.491836,0.27329892,0.0,1.1202414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074731976,0.0,0.0,0.0,4.3495865,0.29707056,0.0,1.0861382,0.4666667,8,0.1053605156578263,8.916155,0
91fc3ce5-bfed-4cd0-92f8-2aea05240ca4,4.0954776,0.37782416,0.0,0.37782416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24096733,0.10903326,0.0,0.10903326,3.7664564,0.2150876,0.0,0.2150876,0.40000004,9,0.09531017980432487,8.102901,0
9003f713-3ccd-4419-aed3-d7cc94d58437,8.331169,4.0491048E-4,1.63686,0.19414248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7742379,0.0,0.5219023,0.0,7.322425,0.0,1.2587569,0.18018411,0.75,0,0.6931471805599453,17.427832,0
9003f713-3ccd-4419-aed3-d7cc94d58437,7.440609,3.5529146,0.37250146,3.7712772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0009902,1.2063333,0.118181586,1.2063333,6.432758,2.579359,0.23455511,2.8333502,0.5625,1,0.4054651081081644,15.874357,0
9003f713-3ccd-4419-aed3-d7cc94d58437,7.394115,5.5594983,0.8330383,5.6848745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698502,1.2335732,0.22575593,1.2335732,6.6854477,4.736366,0.7484975,4.872103,0.625,2,0.2876820724517809,15.778065,0
9003f713-3ccd-4419-aed3-d7cc94d58437,7.055163,4.6572566,0.39487794,4.9246964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3117118,1.1747187,0.14046602,1.1747187,5.759209,3.807869,0.3063007,4.1466417,0.6875,3,0.22314355131420976,15.126083,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.9686837,3.1426954,0.3875173,3.1426954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3117118,1.1747187,0.14046602,1.1747187,4.102454,1.9454187,0.1767472,1.9454187,0.5,4,0.18232155679395462,12.38285,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.626963,0.40187478,0.0,0.81072795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337952,0.0,0.0,0.0,5.700559,0.46460196,0.0,0.9220708,0.4375,5,0.1541506798272583,11.961317,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.77535,1.082554,0.0,1.292124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504302,0.0,0.0,0.12597372,5.3712854,1.1484979,0.0,1.2662028,0.5,6,0.13353139262452263,11.897066,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.8230886,0.0,2.0945108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8416862,0.0,2.154075,0.0,0.6875,7,0.11778303565638346,11.664775,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.6767116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08274112,0.0,0.0,0.0,5.823999,0.008457258,0.0,0.008457258,0.625,8,0.1053605156578263,11.583451,0
9003f713-3ccd-4419-aed3-d7cc94d58437,5.528684,3.2182748,0.4253069,3.324225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3117118,1.1747187,0.14046602,1.1747187,3.7231162,2.0844321,0.23887539,2.0844321,0.4375,9,0.09531017980432487,11.563512,2
ba2688d2-18c4-457a-9945-75ffb781ce00,5.4925,0.19196954,0.0,0.19196954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12942198,0.037546944,0.0,0.037546944,6.446497,0.6335367,0.0,0.6335367,0.75,0,0.6931471805599453,12.0684185,0
ba2688d2-18c4-457a-9945-75ffb781ce00,4.5795054,2.3362706,1.145134,2.436131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54667807,0.27203655,0.13323094,0.27203655,4.015227,1.9317511,0.94571483,2.0313451,0.5,1,0.4054651081081644,9.141411,1
ba2688d2-18c4-457a-9945-75ffb781ce00,4.071059,0.16635689,0.3037,0.16635689,0.6292187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09065257,0.0,0.0,0.0,4.048388,0.45066166,0.470959,0.4855947,0.5833334,2,0.2876820724517809,8.839318,0
ba2688d2-18c4-457a-9945-75ffb781ce00,4.381817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2444115,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,8.626228,0
ba2688d2-18c4-457a-9945-75ffb781ce00,3.59344,1.2132716,0.48738474,1.2641201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8600196,0.07360721,0.9180703,0.07360721,2.9551375,1.1235256,0.2039779,1.1782438,0.33333334,4,0.18232155679395462,8.408597,0
ba2688d2-18c4-457a-9945-75ffb781ce00,3.9859831,1.4718361,0.61595607,1.7019976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55602425,0.23249996,0.11049251,0.23249996,3.5904975,1.2053342,0.48573524,1.4793346,0.4166667,5,0.1541506798272583,8.132504,3
ba2688d2-18c4-457a-9945-75ffb781ce00,3.9075298,1.1634709,0.42532408,1.1634709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166017,1.1767209,0.38541996,1.1767209,0.33333334,6,0.13353139262452263,7.8241315,0
ba2688d2-18c4-457a-9945-75ffb781ce00,3.890417,1.7865902,0.095124826,1.7865902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808468,1.7126119,0.090960845,1.7126119,0.4166667,7,0.11778303565638346,7.698885,0
ba2688d2-18c4-457a-9945-75ffb781ce00,3.7218926,0.22440387,0.0,0.22440387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7675107,0.26428384,0.0,0.26428384,0.33333334,8,0.1053605156578263,7.4894032,0
ba2688d2-18c4-457a-9945-75ffb781ce00,3.5135708,0.41000736,0.0,0.46149263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16548224,0.07360721,0.0,0.07360721,3.4977906,0.4008743,0.035305355,0.46802655,0.5,9,0.09531017980432487,7.1768436,3
fa551bae-4c0b-4025-9a0c-61aff6d2500d,11.000606,5.631856,3.1096976,5.672297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5988734,1.4763588,0.8504904,1.4763588,10.301594,4.8531766,2.5834088,4.899992,0.7,0,0.6931471805599453,23.901073,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,7.8708043,2.9152753,1.8976597,3.9673374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2152383,0.7354031,0.5317506,1.2036597,6.8932223,2.3100681,1.4381888,2.9116426,0.6,1,0.4054651081081644,16.979265,3
fa551bae-4c0b-4025-9a0c-61aff6d2500d,7.1379533,3.1280453,1.651317,3.1315172,1.1481302,0.29057693,0.0,0.29057693,0.0,0.0,0.0,0.0,1.4000342,0.7354031,0.36770156,0.7354031,6.264021,2.6786895,1.5482361,2.7178576,0.4,2,0.2876820724517809,15.950138,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,7.490838,2.3504198,0.0,2.4432964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172952,0.21664393,0.0,0.21664393,6.993538,2.1420305,0.0,2.1420305,0.6,3,0.22314355131420976,15.301671,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,7.103755,3.108103,1.2750185,3.136581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4703153,0.77373445,0.37342405,0.77373445,6.460699,2.4207816,0.97373056,2.4522045,0.4,4,0.18232155679395462,15.034769,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,6.7368107,3.7158432,1.8064699,3.8472908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4531478,0.75656694,0.36770156,0.75656694,6.37002,3.4750526,1.681736,3.6288483,0.3,5,0.1541506798272583,14.5599785,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,6.805642,1.0907702,0.0,1.4485564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33293062,0.066627815,0.0,0.066627815,6.7192993,1.0938661,0.0,1.4199102,0.7,6,0.13353139262452263,13.857872,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,6.350229,3.1466053,1.5733026,3.1466053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000342,0.7354031,0.36770156,0.7354031,5.5610385,2.6129732,1.3064866,2.6129732,0.3,7,0.11778303565638346,13.311301,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,6.046478,2.466465,1.0090802,2.5048018,1.1481302,0.29057693,0.0,0.29057693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0450153,2.6249676,1.1688927,2.6696048,0.5,8,0.1053605156578263,13.239623,0
fa551bae-4c0b-4025-9a0c-61aff6d2500d,6.05386,3.1932778,1.5715889,3.1932778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4221289,0.75307894,0.37653947,0.75307894,5.5451217,2.779616,1.3522632,2.779616,0.4,9,0.09531017980432487,13.021111,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,11.125132,8.104669,1.5432947,8.283429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2353156,1.1730409,0.08236772,1.1730409,10.3614855,7.5736628,1.4072645,7.7657294,0.4117647,0,0.6931471805599453,23.721933,1
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.960392,2.3749268,0.1406175,2.6797197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8941429,0.34468657,0.0,0.36346066,6.5429153,2.1230452,0.17819546,2.4863052,0.4117647,1,0.4054651081081644,14.39745,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.572001,3.345239,0.44554484,3.395829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369439,0.58641684,0.15346459,0.58641684,5.782255,2.7028103,0.18510802,2.7595468,0.29411766,2,0.2876820724517809,13.723695,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.594674,1.987469,0.0,2.0051694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8941429,0.34468657,0.0,0.38089958,6.150343,1.7433047,0.0,1.7433047,0.3529412,3,0.22314355131420976,13.63916,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.470731,3.4680886,0.6629367,3.5829928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37895,0.5331032,0.124492615,0.5331032,5.7545886,2.9472177,0.44782797,3.0324426,0.23529412,4,0.18232155679395462,13.604269,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.224287,2.7961652,0.021255413,2.981223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844366,0.33983344,0.0,0.35618097,5.8019404,2.5753875,0.009393556,2.7269468,0.29411766,5,0.1541506798272583,12.910664,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,6.089647,3.11417,0.43321395,3.1890702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3975862,0.54801226,0.13194712,0.54801226,5.198764,2.5067315,0.18194424,2.5919569,0.23529412,6,0.13353139262452263,12.685997,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,5.6967654,3.0602734,0.70975196,3.1426427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4097191,0.69680744,0.20833609,0.69680744,4.5515676,2.1226728,0.36391163,2.1622534,0.47058824,7,0.11778303565638346,11.658052,0
9994cbdd-71c7-489c-8fd2-d248756bc4b2,5.751384,2.1456444,0.11992212,2.1456444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870389,2.2033055,0.1369145,2.2033055,0.29411766,8,0.1053605156578263,11.621773,2
9994cbdd-71c7-489c-8fd2-d248756bc4b2,5.2941957,2.5464559,0.0,2.696403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3079131,0.44742554,0.0,0.44742554,4.8079696,2.3568091,0.0,2.5595694,0.29411766,9,0.09531017980432487,11.410078,0
2abe3314-40f6-4053-9530-5c8b01238618,6.7509804,2.572742,2.6017504,2.8086767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70345026,0.40506122,0.0,0.40506122,6.662595,2.4374259,2.6832423,2.6861105,0.36363637,0,0.6931471805599453,14.117025,0
2abe3314-40f6-4053-9530-5c8b01238618,5.524898,0.8939465,2.1541197,0.8939465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7975315,0.0,0.54655087,0.0,4.785785,0.96378255,1.6277409,0.96378255,0.36363637,1,0.4054651081081644,12.108214,0
2abe3314-40f6-4053-9530-5c8b01238618,4.820973,0.0,1.5786115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018526034,0.0,0.0,0.0,4.90286,0.0,1.6527817,0.0,0.54545456,2,0.2876820724517809,9.742359,0
2abe3314-40f6-4053-9530-5c8b01238618,3.842638,2.3859844,0.68408823,2.5863566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747464,0.43041983,0.14529319,0.43041983,3.7978592,2.147924,0.44399363,2.323723,0.45454547,3,0.22314355131420976,8.415243,3
2abe3314-40f6-4053-9530-5c8b01238618,3.952287,1.6404123,0.0,1.6404123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905437,0.29559198,0.0,0.29559198,3.665742,1.3872684,0.0,1.3872684,0.36363637,4,0.18232155679395462,8.408572,0
2abe3314-40f6-4053-9530-5c8b01238618,3.4945664,1.7005459,0.0,1.7005459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7975315,0.9114415,0.0,0.9114415,2.8074317,1.1242439,0.0,1.1242439,0.27272728,5,0.1541506798272583,8.099529,0
2abe3314-40f6-4053-9530-5c8b01238618,3.9092803,2.9469848,0.52925533,3.1149108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86008394,0.43820482,0.0,0.43820482,3.317638,2.4941018,0.6007018,2.7413301,0.45454547,6,0.13353139262452263,8.087002,1
2abe3314-40f6-4053-9530-5c8b01238618,3.9719594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015664786,0.0,0.0,0.0,3.9460585,0.0,0.0,0.0,0.27272728,7,0.11778303565638346,7.9336824,0
2abe3314-40f6-4053-9530-5c8b01238618,3.916118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8014216,0.0,0.0,0.0,0.27272728,8,0.1053605156578263,7.71754,0
2abe3314-40f6-4053-9530-5c8b01238618,3.2641726,0.09598477,0.0,0.09598477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523003,0.018773472,0.0,0.018773472,3.841896,0.31676835,0.0,0.31676835,0.54545456,9,0.09531017980432487,7.258369,0
baadb711-0e46-4290-8769-2187fdf7c816,6.545214,2.4656134,0.0,2.5400777,0.127429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87299716,0.4199741,0.0,0.4199741,5.9033017,2.2382262,0.0,2.3223872,0.5,0,0.6931471805599453,13.448942,3
baadb711-0e46-4290-8769-2187fdf7c816,6.26838,3.232913,1.1681408,3.5814543,0.8100445,0.29369235,0.29369235,0.29369235,0.0,0.0,0.0,0.0,0.831014,0.39277786,0.1441499,0.46199524,5.4312353,2.7906191,0.72097903,2.9308853,0.3888889,1,0.4054651081081644,13.340674,0
baadb711-0e46-4290-8769-2187fdf7c816,6.0806,2.3280754,0.4717046,2.3280754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054526,0.47754624,0.057572156,0.48083597,5.7422533,2.1176348,0.45757324,2.1176348,0.5555556,2,0.2876820724517809,12.877379,0
baadb711-0e46-4290-8769-2187fdf7c816,5.870156,1.4192173,1.3399146,1.5338461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71859044,0.14973578,0.12898275,0.15863836,5.260961,1.1390641,1.0730139,1.2206583,0.3888889,3,0.22314355131420976,11.849708,0
baadb711-0e46-4290-8769-2187fdf7c816,5.393762,1.5854774,1.3737429,1.5854774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35587287,0.06329466,0.06329466,0.06329466,5.5075636,1.7416778,1.5289131,1.7917516,0.5,4,0.18232155679395462,11.257198,0
baadb711-0e46-4290-8769-2187fdf7c816,5.054814,1.2389835,1.3449366,1.27962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25619772,0.045264527,0.045264527,0.045264527,5.2380705,1.3022054,1.5043362,1.3828061,0.44444445,5,0.1541506798272583,10.549082,0
baadb711-0e46-4290-8769-2187fdf7c816,4.8561068,2.222618,2.0535011,2.3181803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769495,0.2945413,0.22343113,0.2945413,4.7595873,2.0259671,1.7824819,2.0259671,0.3888889,6,0.13353139262452263,10.192643,0
baadb711-0e46-4290-8769-2187fdf7c816,4.974819,0.8224124,0.8224124,0.8224124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18152878,0.057572156,0.057572156,0.057572156,4.8750277,0.7839842,0.7839842,0.7839842,0.5,7,0.11778303565638346,10.031376,0
baadb711-0e46-4290-8769-2187fdf7c816,4.7644963,1.4132466,0.0,1.4132466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2875195,0.4199741,0.0,0.4199741,3.9464872,1.0050308,0.0,1.0050308,0.44444445,8,0.1053605156578263,9.998503,0
baadb711-0e46-4290-8769-2187fdf7c816,4.7776327,3.3287225,0.67615837,3.3287225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117265,0.7510941,0.14150558,0.7510941,4.1399755,2.6326187,0.45151168,2.6326187,0.33333334,9,0.09531017980432487,9.829334,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,7.532745,0.5891222,2.1795259,0.72371566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79088986,0.0,0.30878708,0.0,7.6375337,0.6975405,2.160057,0.83682436,0.5,0,0.6931471805599453,15.961168,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,4.5845604,0.0,0.931799,0.2481103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61757416,0.0,0.30878708,0.0,3.7255204,0.0,0.5604935,0.23978396,0.4,1,0.4054651081081644,8.927655,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,4.413453,0.5133543,1.6819263,1.4666399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95347095,0.11481751,0.3964739,0.33542398,3.507964,0.3402304,1.2375251,0.76448816,0.5,2,0.2876820724517809,8.874887,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.665639,2.7766123,1.213531,2.7766123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015664786,0.0,0.0,0.0,3.757466,2.9641569,1.2474808,2.9641569,0.4,3,0.22314355131420976,7.43877,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.6272979,0.0,1.25524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79088986,0.0,0.30878708,0.0,2.9797914,0.0,1.0035651,0.0,0.3,4,0.18232155679395462,7.3979793,3
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.6127782,0.30793792,0.0,0.30793792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34177834,0.0,0.0,0.0,3.3373573,0.29852152,0.0,0.29852152,0.4,5,0.1541506798272583,7.291914,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.3069499,0.0,1.5284319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612721,0.0,0.3063605,0.0,3.198652,0.0,1.43524,0.0,0.3,6,0.13353139262452263,7.118323,1
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.45823,0.2621041,0.5381288,0.2621041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33432385,0.0,0.0,0.0,3.2780886,0.2768972,0.5604935,0.2768972,0.4,7,0.11778303565638346,7.0706425,0
4cc2aad3-ce3d-4667-9889-8b6658e1d505,3.443128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5055857,0.0,0.0,0.0,0.5,8,0.1053605156578263,6.948714,0
